Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཡོད་པ་ཉིད་དུ་འགྱུར། །སྐྱེ་བ་འཆི་དང་,ལྷན་ཅིག་,དུས་ གཅིག་,དུས་ གཅིག་,ལྷན་ཅིག་,ཏུ། །ཡོད་པ་ཉིད་ནི་མ་ཡིན་ནོ། །,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c དུས་གཅིག(1087), དུས་གཅིག་ཏུ(190); p ལྷན་ཅིག(75), དང་ལྷན་ཅིག(49), ལྷན་ཅིག་ཏུ(214), དང་ལྷན་ཅིག་ཏུ(117), དང་ལྷན་ཅིག་ཏུ།_།(80); ཞོལ་: དུས་གཅིག(1087), དུས་གཅིག་ཏུ(190); d དུས་གཅིག(1087), དུས་གཅིག་ཏུ(190); n ལྷན་ཅིག(75), དང་ལྷན་ཅིག(49), ལྷན་ཅིག་ཏུ(214), དང་ལྷན་ཅིག་ཏུ(117), དང་ལྷན་ཅིག་ཏུ།_།(80); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,228
། །ཟད་ལ་འབྱུང་བ་ཡོད་མ་ཡིན། །མ་,ཟད་པ་པ འང་,ཟད་པ་ ལ འང་,ཟད་པ་ ལ འང་,ཟད་པ་པ འང་,འབྱུང་བ་མེད། །ཟད་ལ་འཇིག་པ་ཡོད་མ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,230
། །ཟད་ལ་འཇིག་པ་ཡོད་མ་ཡིན། །མ་,ཟད་པ་པ འང་,ཟད་པ་ ལ འང་,ཟད་པ་ ལ འང་,ཟད་པ་པ འང་,འཇིག་པ་མེད། །དངོས་པོ་ཡོད་པ་མ་ཡིན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,231
པ་ཉིད་ནི་མ་ཡིན་ནོ། །མི་སྟོང་པ་,ལ་,ལ འང་,ལ འང་,ལ་,འབྱུང་འཇིག་དག །འཐད་པ་ཉིད་ནི་མ་ཡིན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ལའང(1); p ལ(33965), ལ་འབྱུང(368), སྟོང་པ་ལ(154); ཞོལ་: ལའང(1); d ལའང(1); n ལ(33965), ལ་འབྱུང(368), སྟོང་པ་ལ(154); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,232
བ་དང་ནི་འཇིག་པ་དག །གཅིག་པ་ཉིད་,ནི་,དུ་,དུ་,ནི་,མི་འཐད་དོ། །འབྱུང་བ་དང་ནི་འཇིག་པ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c དུ(11516), དུ་མི(5720), ཉིད་དུ(10830), ཉིད་དུ་མི(466); p ནི(44237), ནི་མི(4953), ཉིད་ནི(4431), ཉིད་ནི་མི(69); ཞོལ་: དུ(11516), དུ་མི(5720), ཉིད་དུ(10830), ཉིད་དུ་མི(466); d དུ(11516), དུ་མི(5720), ཉིད་དུ(10830), ཉིད་དུ་མི(466); n ནི(44237), ནི་མི(4953), ཉིད་ནི(4431), ཉིད་ནི་མི(69); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,233
གི།རྒྱུན་དེ་སྲིད་པ་ཡིན་ཕྱིར་རོ། །,གལ་ཏེ་ འབྲས་ རྒྱུ་,འབྲས་བུ་ རྒྱུ་ ཡི་,འབྲས་བུ་ རྒྱུ་ ཡི་,གལ་ཏེ་ འབྲས་ རྒྱུ་,འབྱུང་འཇིག་གི །རྒྱུན་དེ་སྲིད་པ་ཡིན་འགྱུར་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,237
པ་ཡིན་ཕྱིར་རོ། །འབྲས་བུ་རྒྱུ་ཡི་འབྱུང་འཇིག་གི །,རྒྱུ་,རྒྱུན་,རྒྱུན་,རྒྱུ་,དེ་སྲིད་པ་ཡིན་འགྱུར་ན། །འཇིག་ལ་ཡང་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c རྒྱུན(48); p རྒྱུ(523), _།རྒྱུ(52); ཞོལ་: རྒྱུན(48); d རྒྱུན(48); n རྒྱུ(523), _།རྒྱུ(52); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,238
བཞིན་པ་ནི་གཅིག་འགྱུར་ཞིང་། །སྐྱེ་བཞིན་པ་,དང་,ཡང་,ཡང་,དང་,གཞན་དུ་འགྱུར། །གལ་ཏེ་འགག་བཞིན་སྐྱེ་བཞིན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཡང(82), ཡང་གཞན(125); p དང(18517), དང་གཞན(1552), བཞིན་པ་དང(47); ཞོལ་: ཡང(82), ཡང་གཞན(125); d ཡང(82), ཡང་གཞན(125); n དང(18517), དང་གཞན(1552), བཞིན་པ་དང(47); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,241
ཕུང་པོ་གང་ལ་འཆི་འགྱུར་བ། །དེ་ལ་,སྐྱེ་བ འམ་,སྐྱེ་བ་,སྐྱེ་བ་,སྐྱེ་བ འམ་,འབྱུང་འགྱུར་རམ། །དེ་ལྟར་དུས་གསུམ་དག་ཏུ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེ་བ(127), ལ་སྐྱེ་བ(845), སྐྱེ་བ་འབྱུང(59); p སྐྱེ་བའམ(66); ཞོལ་: སྐྱེ་བ(127), ལ་སྐྱེ་བ(845), སྐྱེ་བ་འབྱུང(59); d སྐྱེ་བ(127), ལ་སྐྱེ་བ(845), སྐྱེ་བ་འབྱུང(59); n སྐྱེ་བའམ(66); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,244
དེ་ལྟར་དུས་གསུམ་དག་ཏུ་ཡང། །སྲིད་པའི་,རྒྱུ་,རྒྱུན་,རྒྱུན་,རྒྱུ་,ནི་མི་རིགས་ན། །དུས་གསུམ་དག་ཏུ་གང་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c རྒྱུན(48), རྒྱུན་ནི(64); p རྒྱུ(523), རྒྱུ་ནི(438); ཞོལ་: རྒྱུན(48), རྒྱུན་ནི(64); d རྒྱུན(48), རྒྱུན་ནི(64); n རྒྱུ(523), རྒྱུ་ནི(438); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,245
བཞིན་དང་ནི་གཞན་དངོས་དག །མ་གཏོགས་དེ་,བཞིན་པ་,བཞིན་ གཤེགས་,བཞིན་ གཤེགས་,བཞིན་པ་,དེ་གང་། །གལ་ཏེ་ཕུང་པོ་མ་བརྟེན་པར,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c བཞིན་གཤེགས(362), དེ་བཞིན་གཤེགས(362); p བཞིན་པ(110); ཞོལ་: བཞིན་གཤེགས(362), དེ་བཞིན་གཤེགས(362); d བཞིན་གཤེགས(362), དེ་བཞིན་གཤེགས(362); n བཞིན་པ(110); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,250
པ་འགའ་ཡང་མེད། །གང་ཞིག་མ་བརྟེན་ཡོད་,མིན་པ,མིན་ ན,མིན་ ན,མིན་པ,། །དེས་ནི་ཇི་ལྟར་ཉེར་ལེན་འགྱུར། །ཉེ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c མིན་ན(41), མིན་ན།_།(45); p མིན་པ(75), མིན་པ།_།(74); ཞོལ་: མིན་ན(41), མིན་ན།_།(45); d མིན་ན(41), མིན་ན།_།(45); n མིན་པ(75), མིན་པ།_།(74); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,252
ཡིན་པ། །ཉེ་བར་ལེན་པར་ཅིས་མི་འགྱུར། །,ཉེ་བར་,ཉེ་བར་,ཉེ་བར་,ཉེ་བ་,ལེན་པ་མེད་པ་ཡི། །དེ་བཞིན་གཤེགས་པ་,K,,,,,,≡,,,c=p=ཞོལ་=d n 6.97%,c ཉེ་བར(16123), །_།ཉེ་བར(340), ཉེ་བར་ལེན་པ(278); p ཉེ་བར(16123), །_།ཉེ་བར(340), ཉེ་བར་ལེན་པ(278); ཞོལ་: ཉེ་བར(16123), །_།ཉེ་བར(340), ཉེ་བར་ལེན་པ(278); d ཉེ་བར(16123), །_།ཉེ་བར(340), ཉེ་བར་ལེན་པ(278); n ཉེ་བ(976), །_།ཉེ་བ(53); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,254
ལྟ་བུར་ན་འདོགས་པར་འགྱུར། །སྟོང་ངོ་ཞེས་,ནི་,ཀྱང་,ཀྱང་,ནི་,མི་བརྗོད་དེ། །མི་སྟོང་ཞེས་ཀྱང་མི་བྱ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཀྱང(95), ཀྱང་མི(3126), ཞེས་ཀྱང(934), ཞེས་ཀྱང་མི(140); p ནི(44237), ནི་མི(4953), ཞེས་ནི(541), ཞེས་ནི་མི(76); ཞོལ་: ཀྱང(95), ཀྱང་མི(3126), ཞེས་ཀྱང(934), ཞེས་ཀྱང་མི(140); d ཀྱང(95), ཀྱང་མི(3126), ཞེས་ཀྱང(934), ཞེས་ཀྱང་མི(140); n ནི(44237), ནི་མི(4953), ཞེས་ནི(541), ཞེས་ནི་མི(76); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,259
གང་དག་སངས་རྒྱས་སྤྲོས་འདས་ཤིང་། །ཟད་པ་,མེད་པ ར་,མེད་ ལ་,མེད་ ལ་,མེད་པ ར་,སྤྲོས་བྱེད་པ། །སྤྲོས་པས་ཉམས་པ་དེ་ཀུན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c མེད་ལ(663); p མེད་པར(15663); ཞོལ་: མེད་ལ(663); d མེད་ལ(663); n མེད་པར(15663); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,261
སྒྲ་རོ་དང་རེག་པ་དང་། །དྲི་དང་ཆོས་,དང་ འགའ་ཞིག་,དག་ འབའ་ཞིག་,དག་ འབའ་ཞིག་,དང་ འབའ་ཞིག་,སྟེ། །དྲི་ཟའི་གྲོང་ཁྱེར་ལྟ་བུ་དང་། །,K,,,,,,≡,,,c=ཞོལ་=d p n 3.49%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,264
གདགས་པར་བྱ་བ་མི་སྡུག་པ། །སྡུག་ལ་,མ་,མི་,མི་,མ་,ལྟོས་ཡོད་མིན་པས། །དེ་ཕྱིར་སྡུག་པ་འཐད་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c མི(406), ལ་མི(7899), མི་ལྟོས(44); p མ(4286), ལ་མ(3490); ཞོལ་: མི(406), ལ་མི(7899), མི་ལྟོས(44); d མི(406), ལ་མི(7899), མི་ལྟོས(44); n མ(4286), ལ་མ(3490); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,265
གདགས་པར་བྱ་བ་སྡུག་པ་ནི། །མི་སྡུག་,མ་,མི་,མི་,མ་,ལྟོས་ཡོད་མིན་པས། །དེ་ཕྱིར་མི་སྡུག་འཐད་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c མི(406), མི་ལྟོས(44); p མ(4286); ཞོལ་: མི(406), མི་ལྟོས(44); d མི(406), མི་ལྟོས(44); n མ(4286); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,267
མི་སྡུག་ཡོད་པ་མ་ཡིན་ན། །ཞེ་སྡང་,འབྱུང་བ ར་,ཡོད་པ ར་,ཡོད་པ ར་,འབྱུང་བ ར་,ག་ལ་འགྱུར། །གལ་ཏེ་མི་རྟག་རྟག་པ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཡོད་པར(2952); p འབྱུང་བར(7662); ཞོལ་: ཡོད་པར(2952); d ཡོད་པར(2952); n འབྱུང་བར(7662); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,268
མི་རྟག་ཡོད་མིན་པས། །འཛིན་པ་ཇི་ལྟར་,ལོག་ མ་,ལོག་པ་,ལོག་པ་,ལོག་ མ་,ཡིན། །གལ་ཏེ་མི་རྟག་རྟག་གོ་ཞེས། །,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ལོག་པ(57), ལོག་པ་ཡིན(173); p ལོག་མ(239), ལོག་མ་ཡིན(113); ཞོལ་: ལོག་པ(57), ལོག་པ་ཡིན(173); d ལོག་པ(57), ལོག་པ་ཡིན(173); n ལོག་མ(239), ལོག་མ་ཡིན(113); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,269
སྟེ། །དེ་ཕྱིར་འཛིན་པ་ཡོད་མ་ཡིན། །,ལོག་པ འང་,ལོག་པ འམ་,ལོག་པ འམ་,ལོག་པ འང་,ཡང་དག་ཉིད་དུ་ནི། །འཛིན་པ་ཡོད་པ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,270
ལོག་ཡོད་ཅིང་། །གང་ལ་ཕྱིན་ཅི་མ་ལོག་,མ་,,,མ་,ཡོད། །ཕྱིན་ཅི་ལོག་ཏུ་གྱུར་པ་ལ། །,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c (1), ཡོད(3604), ལོག(71); p མ(4286), ལོག་མ(239), མ་ཡོད(970); ཞོལ་: (1), ཡོད(3604), ལོག(71); d (1), ཡོད(3604), ལོག(71); n མ(4286), ལོག་མ(239), མ་ཡོད(970); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,271
མི་སྲིད་དེ། །ཕྱིན་ཅི་ལོག་ཏུ་གྱུར་བཞིན་,ལ འང ་།_།,ལ །_།,ལ །_།,ལ འང ་།_།,ཕྱིན་ཅི་ལོག་དག་མི་སྲིད་དེ། །གང་ལ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ལ།_།(14361), བཞིན་ལ།_།(74); p ལའང་།_།(209); ཞོལ་: ལ།_།(14361), བཞིན་ལ།_།(74); d ལ།_།(14361), བཞིན་ལ།_།(74); n ལའང་།_།(209); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,275
ཅན་ག་ལ་ཡོད། །དངོས་པོ་བདག་ལས་མི་,བསྐྱེད་ དེ,སྐྱེ་ སྟེ,སྐྱེ་ སྟེ,བསྐྱེད་ དེ,། །གཞན་ལས་སྐྱེ་བ་ཉིད་མ་ཡིན། །བདག་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེ་སྟེ(410), མི་སྐྱེ་སྟེ(105), སྐྱེ་སྟེ།_།(47); p བསྐྱེད་དེ(671), བསྐྱེད་དེ།_།(129); ཞོལ་: སྐྱེ་སྟེ(410), མི་སྐྱེ་སྟེ(105), སྐྱེ་སྟེ།_།(47); d སྐྱེ་སྟེ(410), མི་སྐྱེ་སྟེ(105), སྐྱེ་སྟེ།_།(47); n བསྐྱེད་དེ(671), བསྐྱེད་དེ།_།(129); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,277
ནི། །འདུ་བྱེད་ལ་སོགས་འགག་པར་འགྱུར། །,གང་དག་,གལ་ཏེ་,གལ་ཏེ་,གང་དག་,གང་དག་རང་བཞིན་གྱིས་ཡོད་ན། །ཇི་ལྟ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c གལ་ཏེ(17205), །_།གལ་ཏེ(6176); p གང་དག(12002), །_།གང་དག(2315); ཞོལ་: གལ་ཏེ(17205), །_།གལ་ཏེ(6176); d གལ་ཏེ(17205), །_།གལ་ཏེ(6176); n གང་དག(12002), །_།གང་དག(2315); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,280
བྱེད་ཅིང་འབྲས་བུ་ཡོད་པ་དང་། །ཆོས་མ་,ཡིན་ དང་,ཡིན་པ་,ཡིན་པ་,ཡིན་ དང་,ཆོས་ཉིད་དང་། །འཇིག་རྟེན་པ་ཡི་ཐ་སྙད་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཡིན་པ(1695), མ་ཡིན་པ(936); p ཡིན་དང(1497), མ་ཡིན་དང(1330); ཞོལ་: ཡིན་པ(1695), མ་ཡིན་པ(936); d ཡིན་པ(1695), མ་ཡིན་པ(936); n ཡིན་དང(1497), མ་ཡིན་དང(1330); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,283
པའི་དོན་གྱི་བདེན་པའོ། །གང་དག་བདེན་པ་,དེ་ཉིད་ ཀྱིས,དེ་ གཉིས་ ཀྱི,དེ་ གཉིས་ ཀྱི,དེ་ཉིད་ ཀྱིས,། །རྣམ་དབྱེ་རྣམ་པར་མི་ཤེས་པ། །དེ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c དེ་གཉིས་ཀྱི(227); p དེ་ཉིད་ཀྱིས(118), དེ་ཉིད་ཀྱིས།_།(96); ཞོལ་: དེ་གཉིས་ཀྱི(227); d དེ་གཉིས་ཀྱི(227); n དེ་ཉིད་ཀྱིས(118), དེ་ཉིད་ཀྱིས།_།(96); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,285
དེ་དག་སངས་རྒྱས་བསྟན་པ་ནི། །ཟབ་མོའི་,དེ་དག་ རྣམས་,དེ་ཉིད་ རྣམ་,དེ་ཉིད་ རྣམ་,དེ་དག་ རྣམས་,མི་ཤེས། །ཐ་སྙད་ལ་ནི་མ་བརྟེན་པར,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c དེ་ཉིད་རྣམ(98); p དེ་དག་རྣམས(2383); ཞོལ་: དེ་ཉིད་རྣམ(98); d དེ་ཉིད་རྣམ(98); n དེ་དག་རྣམས(2383); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,286
བར་འགྱུར། །ཇི་ལྟར་སྤྲུལ་ལ་གཟུང་ཉེས་དང་། །,རིགས་,རིག་,རིག་,རིགས་,སྔགས་ཉེས་པར་བསྒྲུབས་པ་བཞིན། །དེ་ཕྱིར་ཞན་པས་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c རིག(265), །_།རིག(2202), རིག་སྔགས(4815), །_།རིག་སྔགས(871), དང་།_།རིག་སྔགས(43); p རིགས(336), །_།རིགས(8498); ཞོལ་: རིག(265), །_།རིག(2202), རིག་སྔགས(4815), །_།རིག་སྔགས(871), དང་།_།རིག་སྔགས(43); d རིག(265), །_།རིག(2202), རིག་སྔགས(4815), །_།རིག་སྔགས(871), དང་།_།རིག་སྔགས(43); n རིགས(336), །_།རིགས(8498); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,290
པ་མ་ཡིན་པས། །ཁྱོད་ནི་སྟོང་ཉིད་སྤོང་,བྱེད་ ན,བྱེད་པ,བྱེད་པ,བྱེད་ ན,། །གང་དེ་ང་ལ་མི་འཐད་དོ། །གང་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c བྱེད་པ(4256), བྱེད་པ།_།(2246), སྤོང་བྱེད་པ(56); p བྱེད་ན(2727), བྱེད་ན།_།(478); ཞོལ་: བྱེད་པ(4256), བྱེད་པ།_།(2246), སྤོང་བྱེད་པ(56); d བྱེད་པ(4256), བྱེད་པ།_།(2246), སྤོང་བྱེད་པ(56); n བྱེད་ན(2727), བྱེད་ན།_།(478); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,292
ཉིད་མི་རུང་བ། །དེ་ལ་ཐམས་ཅད་རུང་,མི་ རུང་,རུང་ མི་,རུང་ མི་,མི་ རུང་,འགྱུར། །ཁྱོད་ནི་རང་གི་སྐྱོན་རྣམས་ནི། །,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p མི་རུང(2079); ཞོལ་: ; d ; n མི་རུང(2079); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,293
བུ་ལ་ཡང་གནོད་པ་བྱེད། །རྟེན་ཅིང་འབྲེལ་,འབྱུང་ གང་ ཡིན་པ,བར་ འབྱུང་བ་ གང,བར་ འབྱུང་བ་ གང,འབྱུང་ གང་ ཡིན་པ,། །དེ་ནི་སྟོང་པ་ཉིད་དུ་བཤད། །དེ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,297
མ་ཡིན་ནོ། །སྡུག་བསྔལ་རང་བཞིན་གྱིས་ཡོད་,ལ,ན,ན,ལ,། །འགོག་པ་ཡོད་པ་མ་ཡིན་ནོ། །རང་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ན(73509), ན།_།(11932), ཡོད་ན(1479), ཡོད་ན།_།(44); p ལ(33965), ལ།_།(14361), ཡོད་ལ(266); ཞོལ་: ན(73509), ན།_།(11932), ཡོད་ན(1479), ཡོད་ན།_།(44); d ན(73509), ན།_།(11932), ཡོད་ན(1479), ཡོད་ན།_།(44); n ལ(33965), ལ།_།(14361), ཡོད་ལ(266); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,300
འགོག་པ་ཡོད་པ་མ་ཡིན་ནོ། །རང་བཞིན་,ཉིད་,གྱིས་,གྱིས་,ཉིད་,ནི་ཡོངས་གནས་ཕྱིར། །འགོག་ལ་གནོད་པ་བྱེད་པ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c གྱིས(7492), གྱིས་ནི(1185), རང་བཞིན་གྱིས(157), རང་བཞིན་གྱིས་ནི(90), །_།རང་བཞིན་གྱིས་ནི(78); p ཉིད(4415), ཉིད་ནི(4431), རང་བཞིན་ཉིད(53); ཞོལ་: གྱིས(7492), གྱིས་ནི(1185), རང་བཞིན་གྱིས(157), རང་བཞིན་གྱིས་ནི(90), །_།རང་བཞིན་གྱིས་ནི(78); d གྱིས(7492), གྱིས་ནི(1185), རང་བཞིན་གྱིས(157), རང་བཞིན་གྱིས་ནི(90), །_།རང་བཞིན་གྱིས་ནི(78); n ཉིད(4415), ཉིད་ནི(4431), རང་བཞིན་ཉིད(53); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,301
ནོ། །རང་བཞིན་གྱིས་ནི་ཡོངས་གནས་ཕྱིར། །,འགོག་པ་,འགོག་ ལ་,འགོག་ ལ་,འགོག་པ་,གནོད་པ་བྱེད་པ་ཡིན། །ལམ་ལ་རང་བཞིན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p འགོག་པ(2117), །_།འགོག་པ(110); ཞོལ་: ; d ; n འགོག་པ(2117), །_།འགོག་པ(110); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,302
ན་ནི། །སྒོམ་པ་འཐད་པར་མི་འགྱུར་རོ། །,ཇི་ སྟེ་,ཅི་སྟེ་,ཅི་སྟེ་,ཇི་ སྟེ་,ལམ་དེ་བསྒོམ་བྱ་ན། །ཁྱོད་ཀྱི་རང་བཞིན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཅི་སྟེ(1075), །_།ཅི་སྟེ(587); p ཇི་སྟེ(450), །_།ཇི་སྟེ(228); ཞོལ་: ཅི་སྟེ(1075), །_།ཅི་སྟེ(587); d ཅི་སྟེ(1075), །_།ཅི་སྟེ(587); n ཇི་སྟེ(450), །_།ཇི་སྟེ(228); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,304
ལམ་གྱི་སྡུག་བསྔལ་འགོག་པ་ནི། །གང་ཞིག་,ཐོབ་ འཐོབ་,ཐོབ་པ ར་,ཐོབ་པ ར་,ཐོབ་ འཐོབ་,འགྱུར་པར་འདོད། །གལ་ཏེ་རང་བཞིན་ཉིད་ཀྱིས་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ཐོབ་པར(9230); p ; ཞོལ་: ཐོབ་པར(9230); d ཐོབ་པར(9230); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,306
ནི། །ཡོངས་སུ་ཤེས་པ་མ་ཡིན་ན། །,དེ་,དེ་,དེ་,ད་,ནི་ཇི་ལྟར་ཡོངས་ཤེས་འགྱུར། །རང་བཞིན་གནས་,K,,,,,,≡,,,c=p=ཞོལ་=d n 6.97%,c དེ(1), དེ་ནི(35963), །_།དེ(137195), །_།དེ་ནི(6012), ན།_།དེ་ནི(244); p དེ(1), དེ་ནི(35963), །_།དེ(137195), །_།དེ་ནི(6012), ན།_།དེ་ནི(244); ཞོལ་: དེ(1), དེ་ནི(35963), །_།དེ(137195), །_།དེ་ནི(6012), ན།_།དེ་ནི(244); d དེ(1), དེ་ནི(35963), །_།དེ(137195), །_།དེ་ནི(6012), ན།_།དེ་ནི(244); n ད(194), །_།ད(1615), ད་ནི(1414), །_།ད་ནི(723); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,307
། །འཇིག་རྟེན་པ་ཡི་ཐ་སྙད་ནི། །ཀུན་,ལ འང་,ལ་,ལ་,ལ འང་,གནོད་པ་བྱེད་པ་ཡིན། །སྟོང་པ་ཉིད་ལ་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ལ(33965), ཀུན་ལ(76), ལ་གནོད་པ(691); p ལའང(1), ཀུན་ལའང(208); ཞོལ་: ལ(33965), ཀུན་ལ(76), ལ་གནོད་པ(691); d ལ(33965), ཀུན་ལ(76), ལ་གནོད་པ(691); n ལའང(1), ཀུན་ལའང(208); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,316
