Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཞེས་པ་འདི་རྣམས་ནི་བཞི་པའོ། །འབྱུང་ཁུངས་,ལས་,ལ་,ལ་,ལས་,ལྔ་པའོ་ཞེས་པ་ལྔ་པའི་རྣམ་དབྱེ་ཡིན་ནོ,K,g,,,,,,,,c=d p=n 85.20%,c ལ(33965); p ལས(5885); d ལ(33965); n ལས(5885); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,12
། ཀེན། ཀཱ་བྷྱཱཾ། ཀཻཿ། ཀསྨཻ། ,#ཀཱ་,ཀ་,ཀ་,#ཀཱ་,བྷྱཱཾ། ཀེ་བྷྱཿ། ཀ་སྨཱཏ། ཀཱ་བྷྱཱཾ,K,,,,✓,,,,,c=d p=n 85.20%,c ཀ(951), །_ཀ(1182); p ཀཱ(68), །_ཀཱ(280); d ཀ(951), །_ཀ(1182); n ཀཱ(68), །_ཀཱ(280); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1074
། ཀ་སྱ། ཀ་ཡོཿ། ཀེ་ཥཱཾ། ,#ཀེསྨིན,#ཀསྨིན,#ཀསྨིན,#ཀེསྨིན,སྨིན། ཀ་ཡོཿ། ཀེ་ཥུ། བུད་མེད་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1075
། ཀཱ་བྷྱཱཾ། ཀཱ་བྷྱཿ། ཀཱ་སྱཱཿ། ,ཀ་,#ཀཱ་,#ཀཱ་,ཀ་,སྱཱཿ། ཀཱ་ཡོཿ། ཀཱ་སཱཾ། ཀསྱཱཾ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཀཱ(68), །_ཀཱ(280); p ཀ(951), །_ཀ(1182); d ཀཱ(68), །_ཀཱ(280); n ཀ(951), །_ཀ(1182); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1077
། ཀཱ་བྷྱཿ། ཀཱ་སྱཱཿ། ཀཱ་སྱཱཿ། ,ཀ་,#ཀཱ་,#ཀཱ་,ཀ་,ཡོཿ། ཀཱ་སཱཾ། ཀསྱཱཾ། ཀ་ཡོཿ། ,K,,,,✓,,,,,c=d p=n 85.20%,c ཀཱ(68), །_ཀཱ(280); p ཀ(951), །_ཀ(1182); d ཀཱ(68), །_ཀཱ(280); n ཀ(951), །_ཀ(1182); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1078
ས་དབང་བཟང་པོའི་ཞལ་སྔ་ནས། བོད་ཀྱི་,ལོ་ #ཙ་བ་,ལོ་ཙཱ་བ་,ལོ་ཙཱ་བ་,ལོ་ #ཙ་བ་,དགེ་སློང་ཤོང་བློ་བརྟན་གྱིས་བལ་པོའི་མཐིལ་དུ་,K,,,,✓,,,,,c=d p=n 85.20%,c ལོ་ཙཱ་བ(58); p ; d ལོ་ཙཱ་བ(58); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1081
མཚོན་པ་ལ་ཤྟི་པའི་རྐྱེན་སྦྱར་བ་སྟེ། ,#ཙནྟྲའི་,#ཙནྡྲའི་,#ཙནྡྲའི་,#ཙནྟྲའི་,མདོ་ལེའུ་གསུམ་པར། རང་གི་ངོ་བོ་ལ་,K,,,,✓,,,,,c=d p=n 85.20%,c ཙནྡྲའི(1); p ; d ཙནྡྲའི(1); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1086
དོན་ཡིན་པས་དབྱིའོ། །ལེའུ་ཉི་ཤུ་གཉིས་པར་,#ནྱ་བ འི་,བྱ་བ འི་,བྱ་བ འི་,#ནྱ་བ འི་,དོན་གྱི་ཨིཀའི་ཨཏ་ཨེངའོ་ཞེས་པས་ཡི་ཨེར་འགྱུར་,K,,,,✓,,,,,c=d p=n 85.20%,c བྱ་བའི(123), བྱ་བའི་དོན(544); p ; d བྱ་བའི(123), བྱ་བའི་དོན(544); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1087
ཤུ་པར། ནཉ་མིན་པའི་ཚིག་སྡུད་ལ་ཀྟྭཱའི་,#ལེ་པ འོ་,#ལྱ་པ འོ་,#ལྱ་པ འོ་,#ལེ་པ འོ་,ཞེས་པས་ཀྟྭཱ་ལྱ་པ་རུ་བསྒྱུར་རོ།།དེའི་,K,,,,✓,,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1091
། ཨཀ་ནི་ཨཀ་ལ་རིང་པོའི་ཞེས་པས་པྲ་,#ཏིའི་,#ཏཱིའི་,#ཏཱིའི་,#ཏིའི་,ཨི་ཡིག་དང་བྱིངས་ཀྱི་ཨི་ཡིག་གཉིས་དག་རིང་,K,,,,✓,,,,,c=d p=n 85.20%,c ཏཱིའི(42); p ཏིའི(4); d ཏཱིའི(42); n ཏིའི(4); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1095
པའི་འཇིག་གོ་ཞེས་པ་སུ་དབྱིའོ། །ཡང་བྱིངས་དི་,#དིབྲ་,ཝ་,ཝ་,#དིབྲ་,སོགས་སུ་པད་འགྲོ་བ་ལའོ་ཞེས་པ་དབྱིངས་སོ,K,,,,✓,,,,,c=d p=n 85.20%,c ཝ(65); p ; d ཝ(65); n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,1098
དོན་ཏོ། །རེ་བའི་རྫོགས་པ་ལ་རྣམ་པར་,བཅད་པ འོ་,བཅད་པ འོ་,གཅད་པ འོ་,བཅད་པ འོ་,ཞེས་པ་ར་ཡིག་གི་རྣམ་པར་གཅད་པའོ། །དྲྀ་,K,,,,,⟶,,,,c=p=n d 0.64%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,49
རྣམ་པར་གཅད་པའོ་ཞེས་པ་ར་ཡིག་གི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དྲྀ་ཤཏ། དྲྀ་ཤད། དྲྀ་དདཽ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,50
པ་སུ་དབྱིའོ། །སུའི་རུ་ཉིད་དེ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྲྀཀྵཿ། བྲྀཀྵཽཿ། བྲྀཀྵཱཿ། བྲྀཀྵཾ། བྲྀཀྵཽ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,89
ཀྱང་རིམ་པས་སུའི་རུ་ཉིད་དེ། རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དང་པོ་དག་གི་ཨཙ་ལའོ་ཞེས་པ་རིང་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,92
ས་ཡིག་རྣམས་ཀྱི་རུ་ཉིད་དེ། རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨགྣིཿ། ཨགྣཱི། ཨགྣ་ཡཿ། ཨགྣིམ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,114
བོད་པ་ལའོ། །སའི་རུ་ཉིད་ད་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ས་ཁཱ། ས་ཁ་ཡཽ། སཁཱ་ཡཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,140
མ་བཞིན་དུ་སུའི་རུ་ཉིད་དོ།།རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དང་པོ་དག་གི་ཨཙ་ལའོ་ཞེས་པས་རིང་པོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,147
བོད་པ་ལའོ། །སའི་རུ་ཉིད་དེ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །པ་ཏིཿ། པཏཱིཿ། པ་ཏ་ཡཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,166
སྔ་མ་བཞིན་དུ་སུའི་རུ་ཉིད་དེ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དང་པོ་དག་གི་ཨཙ་ལའོ། །ཛས་ལའོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,171
བོད་པ་ལའོ། །སའི་རུ་ཉིད་དེ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཝཱ་ཡུཿ། ཝཱ་ཡཱུ། ཝཱ་ཡ་ཝཱཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,188
། །སུའི་དབྱིའོ། །སའི་རུ་ཉིད་དེ་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཀརྟཱ། ཀརྟཱ་རཽ། ཀརྟཱ་རཿ། ཀརྟཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,210
སོགས་པ་རྀ་ཡིག་གི་མཐའ་ཅན་རྣམས་འདི་ལྟར་,ལྟ་བ ར་,བལྟ་བ ར་,བལྟ་བ ར་,ལྟ་བ ར་,བྱའོ། །གོ་ཞེས་པའི་འདིའི་སུ་ལ་སོགས་པ་ཕྱིས་པ་,K,,,,,⟶,,,,c=d p=n 85.20%,c བལྟ་བར(1687), བལྟ་བར་བྱ(173); p ལྟ་བར(127); d བལྟ་བར(1687), བལྟ་བར་བྱ(173); n ལྟ་བར(127); ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,214
ཧེ་གཱ་ཝཱཿ། རཻ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རཻའི་ཧལ་ལའོ་ཞེས་པ་ཨཱ་ཉིད་དོ། །,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,226
། །ཨེཙའི་ཨཡ་ཨཝ་ཨཱ་ཡ་ཨཱཝའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རཱཿ། རཱཡཽ། རཱ་ཡཿ། རཱ་ཡཾ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,229
ཧེ་རཱ་ཡཿ།ནཽ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨེཙའི་ཨཡ་ཨཝ་ཨཱ་ཡ་ཨཱཝའོ། ཀུ་ལས་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,235
ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ནཽཿ། ནཱཝཽ། ནཱཝཿ། ནཱ་ཝཱཾ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,238
ཞེས་པ་ན་ཡིག་དབྱི་བ་དགག་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །རཱ་ཛཱ། རཱ་ཛཱ་ནཽ། རཱ་ཛཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,248
དུ་བོད་པ་མ་ཡིན་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཤྭ། ཤྭཱ་ནཽ། ཤྭཱ་ནཱཿ། ཤྭཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,257
ཀུན་དུ་བོད་པ་མ་ཡིན་ནོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཡུ་ཝཱ། ཡུ་ཝཱ་ནཽ། ཡུཝཱནཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,271
། །ཀུན་དུ་བོད་པ་མ་ཡིན་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དཎྜི། དཎྜཱི་ནཽ། དཎྜཱི་ནཿ། དཎྜཱི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,284
སོགས་པ་རྣམས་ཀྱི་ཥ་ཉིད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །པནྠཱ། པནྠཱ་ནཽ། པནྠཱ་ནཿ། པནྠཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,297
ཡིན་ནོ་ཞེས་པའི་ཚིག་ལས་སོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྷ་ག་ཝཱན། བྷ་ག་ཝནྟཽ། བྷག་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,310
ཞེས་པ་ད་ཡིག་ཏ་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཤྲཱི་མན། ཤྲཱི་མནྟཽ། ཤྲཱི་མནྟཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,326
ཡང་ནའོ་ཞེས་པ་ས་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཙནྡྲ་མཱཿ། ཙནྡྲ་མསཽ། ཙནྡྲ་མ་སཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,343
ཚིག་གིའོ་ཞེས་པ་གཅིག་གི་དབྱི་བའོ། །ཁར་ལྀ་ཛྷལའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བི་དྭཱན། བིདྭཱནྶཽ། བི་དྭཱནྶཿ། བིདྭཱནྶཾ། བི་དྭཱནྶཽ། བི་དུ་ཥཿ། བི་དུ་ཥཱ། བི་དྭདྦྷབྷྱཱཾ། བི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,364
སུ། །དྷྭཾ་ས་རྣམས་ཀྱི་། །ཁར་ལ་ཛྷལའི་ཙརའོ། །རྣམ་བར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཏསྠི་ཝཱན། ཏསྠི་ཝཱནྶཽ། ཏསྠི་ཝཱནྶཿ། ཏསྠི་ཝཱནྶཾ། ཏསྠི་ཝཱནྶཽ། ཏསྠུ་ཥཿཏསྠུ་ཥཱ། ཏསྠི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,381
ཡ་ཡ་ལ་རྗེས་སུ་ང་རོའི་ཡམའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །པུ་མཱནུ། པུམཱནྶཽ། པུ་མཱནྶཿ། པུ་མཱནྶཾ། པུམཱནྶཽཔུཾ་སཿ། པུཾ་སཱ། པུཾ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,393
ཀུན་དུ་བོད་པའི་སུ་ལ་ཨམའོ། །རྣམ་པར་,གཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨ་ན་ཌྭཱན། ཨ་ན་ཌྭཱ་ཧཽ། ཨ་,K,,,,,⟶,,,,c=p=d n 8.17%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,407
ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །པྲཱར྄། པྲཱཉྩཽ། པྲཉྩཿ། པྲཱཉྩཾ། པྲཱཉྩཽ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,427
ཁར་ལ་ཛྷལའི་ཙརའོ། ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨུ་དང། ཨུ་དཉྩཽ། ཨུ་དཉྩཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,444
། །ཁར་ལ་ཛལའི་ཙརའོ་ཞེས་པ་ཏ་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྱཱ་གྷྲ་པཱད྄། བྱཱ་གྷྲ་པཱ་དཽ། བྱཱ་གྷྲ་པཱ་དཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,468
པཱ་དཿ། པཱ་ད་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨེཙ་ལའོ། །དང་པོ་དག་གི་ཨཙ་ལའོ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,479
བྲྀཀྵ་བཞིན་ནོ། །ཁར་ལ་ཛྷླའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །པཱ་དཿ། པཱ་དཽ། པཱ་དཱཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,487
། ཧེ་པཱདཿ། ཧྲྀ་ད་ཡ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨེཙ་ལའོ། །དང་པོ་དག་གི་ཨིཙ་ལའོ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,498
བོད་པ་ལ་ཏ་མ་ཡིན་པའིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཧྲྀ་ད་ཡཿ། ཧྲྀད་ཡཽ། ཧྲྀ་ད་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,502
ལས་ཀྱང་ཞེས་པ་ཥ་ཉིད་དོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །དྱཽཿ། དི་ཝཽ། དི་ཝཿ། དི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,510
ཡང་ནའོ། །ཁར་ལ་ཛྷླའི་ཙརའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །མྲྀད། མྲྀཏ། མྲྀ་དཽ། མྲྀ་དཿ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,515
པ་པ་ཡིག་གི་ད་ཡིག་གོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨཱ་། ཨདྦྷིཿ། ཨདྦྷྱཿ། ཨདྦྷྱཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,521
ལའང་ངོ་ཞེས་པ་རྟགས་ཀྱི་དོན་ཏོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཁ་ཊྭཱ། ཁ་ཊྭཱེ། ཁ་ཊྭཱཿ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,528
ཡིན་པའི་ཀུན་དུ་བོད་པ་ལའོ། །རྣམ་པར་,གཅད་པ འོ,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,། །ཀུ་མཱརཱི། ཀུམཱརྻཽ། ཀུམཱརྻཿ། ཀུམཱརཱ། ,K,,,,,⟶,,,,c p=d=n 0.18%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,539
ཡིན་པའི་ཀུན་དུ་བོད་པ་ལའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བ་དྷཱུཿ། བདྷྭཽ། བདྷྭཿ། བདྷྭཾ། ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,554
དྲྭུ། ཀ་དྲྭཿ། ཤྲཱི་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,།།ཤྣུ་བྱིངས་བྷཱུ་རྣམས་ཀྱི་ཨཱི་ཨཱུ་དག་གི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,560
སུ་དྷི་ཡཿ།བྷྲཱུ་ཞེས་ལ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཤྣུ་བྱིངས་བྷྲཱུ་རྣམས་ཀྱི་ཨིཡ་ཨུཝ་དག་གོ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,574
ཨཱམའོ། །ཨཀའི་ཨཀ་ལ་རིང་པོའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྷཱུཿ། བྷྲུ་ཝཽ། བྷྱཝཿ། བྷྲུ་ཝཾ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,576
། །ཀཱི་ལཱ་ལ་བཱ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཨེཙ་ལའོ། །དང་པོ་དག་གི་ཨཙ་ལའོ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,589
ཨཱཏའིའོ་ཞེས་པ་ཨཱ་ཡིག་གི་དབྱིའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །ཀཱི་ལཱ་ལ་པཿ། ཀཱི་ལཱ་ལ་པཽ,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,591
། གྲཱ་མ་ཎཱི་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྱེད་པ་པོ་གྲངས་མེད་པ་ལས་སུ་དྷཱི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,602
རོ། །ཀུ་ལས་ཀྱང་ཞེས་པའོ། །རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །གྲཱ་མ་ཎཱི། གྲཱ་མ་ཎྱཽ། གྲཱ་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,605
ནྱཿ། ན་ཁ་ལཱུ་ཞེས་པ་འདིའི་རྣམ་པར་,བཅད་པ འོ,གཅད་པ འོ,གཅད་པ འོ,བཅད་པ འོ,། །བྱེད་པ་པོ་གྲངས་མེད་པ་ལས་སུ་དྷཱི་,K,,,,,⟶,,,,c=d p=n 85.20%,c ; p ; d ; n ; ,555_རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ།,612
