541,k0469,T0570,,賢首經,,,,,,
542,k0470,T0463,,文殊師利般涅槃經,,,,,,
543,k0471,T0621,,佛印三昧經,,,,,,
544,k0472,T1087,,觀自在如意輪菩薩瑜伽法要,,,,,,
545,k0473,T1145,,虛空藏菩薩能滿諸願最勝心陀羅尼求聞持法,,,,,,
546,k0474a,T1314,,救面然餓鬼陀羅尼神呪經,,P - 245a-247a,N - 191a-193a,D - 240b-242b,L - 215a-217b,C - (ya)
547,k0474b,T1316,Paramitaguṇānuśaṃsādhāraṇī,甘露經陀羅尼呪,,,,,,
548,k0475,T1346,Sarvabuddhāngavatīdhāraṇī(sūtra),諸佛集會陀羅尼經,Saṅs-rgyas thams-cad-kyi yan-lag daṅ-ldan-pa,P - 74a-75b,N - 62a-64b,D - 76a-77a K 476,L - 15a-17a,C - 81b-83b
549,k0476,T1397,Jñānolkādhāraṇī(sūtra),智炬陀羅尼經,Ye-śes ta-la-la shes-bya-baḥi gzuṅs ḥgro-ba thams-cad yoṅs-su sbyoṅ-ba,P - 54a-55b,N - 31b-33a,D - 55a-57a,L - 130a-132a,C - 58b-60a
550,k0477,T1369b,,百千印陀羅尼經,,,,,,
551,k0478,T0824,,諸法最上王經,,,,,,
552,k0479,T0170,,德光太子經,,,,,,
553,k0480,T0391,,般泥洹後灌臘經,,,,,,
554,k0481,T0591,,商主天子所問經,,,,,,
555,k0482,T0648,Praśāntaviniścayaprātihārya(samādhi)sūtra,寂照神變三摩地經,Rab-tu-shi-ba rnam-par-ṅes-paḥi cho-ḥphrul-gyi tiṅ-ṅe-ḥdsin,P - 189b228a,N - 279b-338a,D - 174b-210b,L - 275b-334a,C - 204b-247a
556,k0483,T0390,Mahāparinirvāṇasūtra,佛臨涅槃記法住經,Yoṅs-su-mya-ṅan-las-ḥdas-pa chen-poḥi mdo,P - 157a-158b,N - 231 b-234b,D - 151a-152b,L - 222b-225b,C - 169a-171a
557,k0484,T0436,,受持七佛名號所生功德經,,,,,,
558,k0485,T0774,Catuṣkanirhārasūtra,大乘四法經,Bshi-pa sgrub-pa,P - 250b-251a,N - 382a-383a,D - 240a-b,L - 376b-377b,C - 295b-296b
559,k0486,T0700,Caityapradakṣiṇagātha(sūtra),右繞佛塔功德經,Mchod-rten bskor-baḥi tshigs-su-bcad pa,P - 208a-210b,N - 311 b-315b,D - 198b-201a,L - 305a-308b,C - 243a-246a
560,k0487,T0574,,堅固女經,,,,,,
561,k0488,T0164,,師子素馱婆王斷肉經,,,,,,
562,k0489,T0568,Śrīmatībrāhmāṇiparipṛcchā(sūtra),有德女所問大乘經,Bram-ze-mo dpal-ldan-mas shus pa,,,,,
563,k0490,T0668,,不增不減經,,,,,,
564,k0491,T0487,,離垢慧菩薩所問禮佛法經,,,,,,
565,k0492,T0573,Kṣemavatīvyākaraṇa(sūtra),差摩婆帝授記經,Bde-ldan-ma luṅ-bstan-pa,P - 254a-256b,N - 393a-397a,D - 243b-246a,L - 386a-390a,C - 301 b-304b
566,k0493,T0429,Maṅgalāṣṭaka(sūtra),八部佛名經,Bkra-śis brgyad-pa,P - 56a-58b,N - 76a-79a,D - 52b-54b,L - 127a-130b,C - 63a-65b
567,k0494,T0577,Bhavasaṅkrāntisūtra,大乘流轉諸有經,Srid-pa ḥpho-ba,,,,,
568,k0495,T0599,Sāgaranāgarājaparipṛcchā(sūtra),佛爲海龍王說法印經,Kluḥu rgyal-po rgya-mtshos shus-pa,P - 213a-b,N - 317a-b,D - 205a-b,L - 313b-314a,C - 248a-b
569,k0496,T0163,,妙色王因緣經,,,,,,
570,k0497,T0486,Maṇḍalāṣṭasūtra,師子莊嚴王菩薩請問經,Dkyil-ḥkhor brgyad ces-bya-baḥi chos kyi-rnam-graṅs,P - 312a314a,N - 441a-444a,D - 286b-288a,L - 444b-447a,C - 349a-351a
571,k0498,T0699,,造塔功德經,,,,,,
572,k0499,T0177,Mahāmati(sūtra),大意經,,,,,,
573,k0500,T0579,Upasikābrahmacāryadharmaparyāyasūtra,優婆夷淨行法門經,,,,,,
574,k0501,T0644,,金剛三昧本性淸淨不壞不滅經,,,,,,
575,k0502,T0176,,師子月佛本生經,,,,,,
576,k0503,T0520,,薩羅國經,,,,,,
577,k0504,T0783,,十二頭陀經,,,,,,
578,k0505,T0540,Jyotiṣka(sūtra),樹提伽經,,,,,,
579,k0506,T0161,,長壽王經,,,,,,
580,k0507,T0825,,甚深大迴向經,,,,,,
581,k0508,T0432,,十吉祥經,,,,,,
582,k0509,T0183,,一切智光明仙人慈心因緣不食肉經,,,,,,
583,k0510,T0778,,佛說菩薩內習六波羅蜜經,,,,,,
584,k0511,T0572,,長者法志妻經,,,,,,
585,k0512,T0172,,菩薩投身飴餓虎起塔因緣經,,,,,,
586,k0513,T0596,,天王太子辟羅經,,,,,,
587,k0514,T0580,,長者女菴提遮師子吼了義經,,,,,,
588,k0515,T0779,,八大人覺經,,,,,,
589,k0516,T0769,,四輩經,,,,,,
590,k0517,T0180,,過去世佛分衞經,,,,,,
591,k0518,T0395,,當來變經,,,,,,
592,k0519,T0819,,法常住經,,,,,,
593,k0520,T0396,,法滅盡經,,,,,,
594,k0521,T0273,Vajrasamādhi(sūtra),金剛三昧經,Rdo-rjeḥi tiṅ-ṅe-ḥdsin-gyi chos-kyi yi-ge,P - 127b-152a,N - 254a-291a,D - 122a-144b,L - 241a-276a,C - 152a-178b
595,k0522,T0767,,三品弟子經,,,,,,
596,k0523,T1581,Bodhisattvabhūmi,菩薩地持經,,P - Mdo-ḥgrel (Sems-tsam) (shi),N - Mdo- ḥgrel (shi),D - Sems-tsam (wi),,C - Sems-tsam (wi)
597,k0524,T1582,Bodhisattvabhūmi,菩薩善戒經,,,,,,
598,k0525,T1494,Karmāvaraṇaviśuddhisūtra,淨業障經,Sgrib-pa rnam-par-dag-pa,P - 298a,N - 451a-473b,D - 284a-297b,L - 438a-461a,C - 334a-351b
599,k0526,T1488,Upāsakāśīlasūtra,優婆塞戒經,,,,,,
600,k0527,T1484,Brahmajālasūtra,梵網經廬舍那佛說菩薩心地戒品第十,Chos-kyi rgya-mo saṅs-rgyas rnam-par-snaṅ-mdsad-kyis byaṅ-chub-sems-dpaḥi sems-kyi gnas bśad-pa leḥu bcu-pa,P - 79a-98a,N - 106a-131b,D - 74a-91a,L - 114b-145a,C - 84b-104a
601,k0528,T1486,,受十善戒經,,,,,,
602,k0529,T0653,Buddhapiṭakaduḥśīlanirgraha(sūtra),佛藏經,Saṅs-rgyas-kyi sde-snod tshul-khrims ḥchal-ba tshar-gcod-pa,P - 1-81b,N - 1b-131b,D - 1b-77b,L - 1b-130b,C - 1b-109a
603,k0530,T1485,,菩薩瓔珞本業經,,,,,,
604,k0531,T1500,,菩薩戒本,,,,,,
605,k0532,T1583,Bodhisattvacāryanirdeśa(sūtra),菩薩善戒經,,,,,,
606,k0533,T1501,,菩薩戒本,,,,,,
607,k0534,T1499,,菩薩戒羯磨文,,,,,,
608,k0535,T1487,,菩薩內戒經,,,,,,
609,k0536,T1503,,優婆塞五戒威儀經,,,,,,
610,k0537,T0460,Paramārthasaṃvṛtisatyanirdeśa(sūtra),文殊師利淨律經,Kun-rdsob daṅ don-dam-paḥi bden-pa bstan-pa,P - 255a-279a,N - 390a-429a,D - 244b-266b,L - 384a-420b,C - 301b-331a
611,k0538,T0459,,文殊悔過經,,,,,,
612,k0539,T1489,Paramārthasaṃvṛtisatyanirdeśa(sūtra),淸淨毘尼方廣經,Kun-rdsob daṅ don-dam-paḥi bden-pa bstan-pa,,,,,
613,k0540,T1490,Paramārthasaṃvṛtisatyanirdeśa(sūtra),寂調音所問經,Kun-rdsob daṅ don-dam-paḥi bden-pa bstan-pa,,,,,
614,k0541,T1493,Karmāvaraṇapratipraśrabdhi(sūtra),大乘三聚懺悔經,Las-kyi sgrib-pa rgyun gcod-pa,P - 313a-323a,N - 474a-490a,D - 297b-307a,L - 461a-477a,C - 351b-364a
615,k0542,T1504,,菩薩五法懺悔文,,,,,,
616,k0543,T1491,Karmāvaraṇapratipraśrabdhi(sūtra),菩薩藏經,Las-kyi sgrib-pa rgyun gcod-pa,,,,,
617,k0544,T0483,,三曼陀跋羅菩薩經,,,,,,
618,k0545,T1502,,菩薩受齋經,,,,,,
619,k0546,T1492,Triskandhaka(sūtra),舍利弗悔過經,,,,,,
620,k0547,T0631,,法律三昧經,,,,,,
621,k0548,T0600,,十善業道經,,,,,,
622,k0549,T1509,Mahāprajñāpāramitāśāstra,大智度論,,,,,,
623,k0550,T1522,Daśabhūmikasūtraśāstra,十地經論,Sa bcu-paḥi rnam-par bśad-pa,P - 130b-335a,N - 118a-324,D - 103b-266a,,C - 106b-271a
624,k0551,T1525,Maitreyaparipṛcchopadeśa,彌勒菩薩所問經論,,,,,,
625,k0552,T1523,Ratnakūṭasūtraśāstra,大寶積經論,Dkon-mchog brtsegs-pa chen-po chos-kyi rnam-graṅs leḥu stoṅ-phrag-brgya-pa-las ḥod-sruṅs-kyi leḥu rgya-cher-ḥgrel-pa,P - (ji)244a-350a,N - 237a-341,D - 199b-277a,,C - -286a
626,k0553,T1526,,寶髻經四法憂波提舍,,,,,,
627,k0554,T1530,Buddhabhūmisūtraśāstra,佛地經論,,,,,,
628,k0555,T1510,Vajracchedikāprajñāpāramitāsūtraśāstra,金剛般若論,Bcom-ldan-ḥdas-ma śes-rab-kyi-pha-rol-tu phyin-pa rdo-rje gcod-paḥi don bdun-gyi rgya-cher-ḥgrel-pa,,,D - 178a-203b,,
629,k0556,T1514,Vajracchedikāprajñāpāramitāsūtraśāstrakārikā,能斷金剛般若波羅蜜多經論頌,,,,,,
630,k0557,T1513,Vajracchedikāprajñāpāramitāsūtraśāstra,能斷金剛般若波羅蜜多經論釋,,,,,,
631,k0558,T1511,Vajracchedikāprajñāpāramitāsūtraśāstra,金剛般若波羅蜜經論,,,,,,
632,k0559,T1515,,金剛般若波羅蜜經破取著不壤假名論,,,,,,
633,k0560,T1531,Gayāśīrṣasūtraṭīka,文殊師利菩薩問菩提經論,Ga-ya-mgoḥi ri shes-bya-baḥi mdoḥi rnam-par bśad-pa,P - (ṅi)90a-96a,N - 81b-86b,D - 71b-76a,,C - 74a-79a
634,k0561,T1520,Saddharmapuṇḍarīkopadeśa,妙法蓮華經論憂波提舍,,,,,,
635,k0562,T1532,Viśesacintabrahmaparipṛcchāśāstra,勝思惟梵天所問經論,,,,,,
636,k0563,T1519,Saddharmapuṇḍarīkopadeśa,妙法蓮華經憂波提舍,,,,,,
637,k0564,T1529,,遺教經論,,,,,,
638,k0565,T1524,Sukhāvatīvyūhopadeśa,無量壽經憂波提舍,,,,,,
639,k0566,T1528,,涅槃經本有今無偈論,,,,,,
640,k0567,T1527,Nirvāṇaśāstra,涅槃論,,,,,,
641,k0568,T1534,,三具足經憂波提舍,,,,,,
642,k0569,T1533,,轉法輪經憂波提舍,,,,,,
643,k0570,T1579,Yogācār(y)abhūmiśāstra,瑜伽師地論,Rnal-ḥbyor spyod-paḥi sa,P - 56b-82a,N - 52b-77b,D - 47b-68b,,C - 50a-71a
644,k0571,T1602,,顯揚聖教論,,,,,,
645,k0572,T1605,Abhidharmasamuccaya,大乘阿毘達磨集論,Chos mṅon-pa kun-las-btus-pa,P - 51a-141b,N - 47a-129b,D - 44b-120a,,C - 44a-120a
646,k0573,T1603,,顯揚聖教論頌,,,,,,
647,k0574,T1615,,王法正理論,,,,,,
648,k0575,T1580,Yogācāryabhūmiśāstrakārikā,瑜伽師地論釋,,,,,,
649,k0576,T1606,Abhidharmasamuccayavyākhyā,大乘阿毗達磨雜集論,Mṅon-pa chos kun-nas-btus-paḥi rnam-par bśad-pa,P - 143b-362a,N - 135a-349,D - 11 7a-293a,,C - 119a-269a
650,k0577,T1564,(Mūla)madhyamakaśāstra,中論,Dbu-ma rtsa-baḥi tshig-leḥur-byas-pa-śes-rab,P - (tsa) 1-22b,N - 1-20a,D - l b-19a,,C - l b-19a
651,k0578,T1566,Prajñāpradīpamūlamadhyamakavṛtti,般若燈論,Dbu-maḥi rtsa-baḥi ḥgrel-pa,P - 53b-326a,N - 44b-299b,D - 45b-259b,,C - 45b-263a
652,k0579,T1568,Dvādaśanikāyaśāstra,十二門論,,,,,,
653,k0580,T1616,Aṣṭadaśaśūnyatāśāstra,十八空論,,,,,,
654,k0581,T1569,Śata(ka)śāstra,百論,,,,,,
655,k0582,T1570,Catuḥśataka,廣百論本,Bstan-bcos bshi-brgya-pa shes-bya-baḥi tshig-leḥur-byas-pa,P - (tsha) 1-20b,N - 1-18a,D - l b-18a,,C - l b-18a
656,k0583,T1571,,大乘廣百論釋論,,,,,,
657,k0584,T1521,,十住毗婆沙論,,,,,,
658,k0585,T1660,Bodhisambhāraśāstra,菩提資糧論,,,,,,
659,k0586,T1604,(Mahāyāna)sūtralāṃkāraśāstra,大乘莊嚴經論,Theg-pa chen-po mdo-sdeḥi rgyan shes-bya-baḥi tshig-leḥur-byas-pa,P - 135b-287a,N - 129b-279,D - 129b-260a,,C - 124b-255a
660,k0587,T0201,Kalpanāmaṇḍitikā,大莊嚴經論,,,,,,
661,k0588,T1593,Mahāyānasaṅgraha,攝大乘論,Theg-pa chen-po bsdus-pa,P - 1-51a,N - 1-47a,D - 1b-43a,,C - 1b-44a
662,k0589,T1565,,順中論義入大般若波羅蜜經,,,,,,
663,k0590,T1595,Mahāyānasaṅgrāhabhāṣya,攝大乘論釋,Theg-pa chen-po bsdus-paḥi ḥgrel-pa,P - 141b-232b,N - 129b-212b,D - 121b-190a,,C - 121b-190a
664,k0591,T1592,Mahāyānasaṅgraha,攝大乘論,Theg-pa chen-po bsdus-pa,,,,,
665,k0592,T1594,Mahāyānasaṅgraha,攝大乘論本,Theg-pa chen-po bsdus-pa,,,,,
666,k0593,T1596,Mahāyānasaṅgrahabhāṣya,攝大乘論釋論,Theg-pa chen-po bsdus-paḥi ḥgrel-pa,,,,,
667,k0594,T1597,Mahāyānasaṅgrahabhāṣya,攝大乘論釋,Theg-pa chen-po bsdus-paḥi ḥgrel-pa,,,,,
668,k0595,T1598,Mahāyānasaṅgrahopanibandhana,攝大乘論釋,Theg-pa chen-po bsdus-paḥi bśad-sbyar,P - Mdo-ḥgrel (Sems-tsam) (li)232b-356b,N - 212b-342a,D - 190b-296a,,C - 190b-297a
669,k0596,T1610,,佛性論,,,,,,
670,k0597,T1599,Madhyāntavibhaṅgabhāṣya,中邊分別論,Dbus daṅ mthaḥ rnam-par ḥbyed-paḥi ḥgrel-pa,P - 1-32b,N - 1-29b,D - l b-27a,,C - 1b-27b
671,k0598,T1584,,決定藏論,,,,,,
672,k0599,T1601,Madhyāntavibhāṅgakārikā,辯中邊論頌,Dbus daṅ mthaḥ rnam-par ḥbyed-paḥi tshig-leḥur-byas-pa,P - Mdo-ḥgrel (Sems-tsam) (phi)43b-48b,N - 38a-42b,D - 40b-45a,,C - 38a-42b
673,k0600,T1611,(Ratnagotravibhāga)Mahāyānottaratantraśāstra,究竟一乘寶性論,Theg-pa chen-po rgyud bla-maḥi bstan-bcos rnam-par bśad-pa,P - 74b-135b,N - 69a-129b,D - 74b-129a,,C - 69a-124b
674,k0601,T1600,Madhyāntavibhaṅgabhāṣya,辯中邊論,Dbus daṅ mthaḥ rnam-par ḥbyed-paḥi ḥgrel-pa,,,,,
675,k0602,T1608,Karmasiddhiprakaraṇa,業成就論,Las grub-paḥi rab-tu-byed-pa,P - 156a-168b,N - 147a-159b,D - 134b-145a,,C - 138b-149a
676,k0603,T1609,Karmasiddhiprakaraṇa,大乘成業論,Las grub-paḥi rab-tu-byed-pa,,,,,
677,k0604,T1628,Nyāyamukha,因明正理門論本,,,,,,
678,k0605,T1591,,成唯識寶生論,,,,,,
679,k0606,T1629,Nyāyamukha,因明正理門論,,,,,,
680,k0607,T1630,Nyāyapraveśa,因明入正理論,Tshad-maḥi bstan-bcos rigs-pa-la ḥjug-pa,P - 184b-189a,N - 188a-193b,D - 88b-93a,,C - 88b-92b
681,k0608,T1590,Viṃśatikāvṛtti,唯識二十論,Ñi-śu-paḥi ḥgrel-pa,P - 3b-4b,4b-11a,N - 4a-5a,5a-10b,D - 3a-4a
682,k0609,T1586,Triṃśikā(kārikā),唯識三十論頌,Sum-cu-paḥi tshig-leḥur-byas-pa,P - 1-3b,N - 1-4a,D - 1b-3a,,C - 1b-3a
683,k0610,T1589,Viṁśatikāvṛtti,大乘唯識論,Ñi-śu-paḥi ḥgrel-pa,,,,,
684,k0611,T1618,,顯識論,,,,,,
685,k0612,T1587,Triṁśikā(kārikā),轉識論,Sum-cu-paḥi tshig-leḥur byas-pa,,,,,
686,k0613,T1588,Viṁśatikāvṛtti,唯識論,Ñi-śu-paḥi ḥgrel-pa,,,,,
687,k0614,T1585,Vijñaptimātratāsiddhiśāstra,成唯識論,,,,,,
688,k0615,T1577,Mahāpuruṣaśāstra,大丈夫論,,,,,,
689,k0616,T1666,Mahāyānaśraddhotpādaśāstra,大乘起信論,,,,,,
690,k0617,T1656,Rājaparikathāratnamālī,寶行王正論,Rgyal-po-la gtam-bya-ba rin-po-cheḥi phreṅ-ba,P - 299b-300b,N - 292b-293b,D - 318a-319a,,C - 321a-322a
691,k0618,T1613,Pañcaskandhaprakaraṇavaibhāṣya,大乘廣五蘊論,Phuṅ-po lṅaḥi rab-tu-byed-pa bye-brag-tu bśad-pa,P - Mdo-ḥgrel (Sems-tsam) (Hi) 1-67b,N - 1-60b,D - 195b-250a,,C - 200a-255a
692,k0619,T1612,Pañcaskandhaprakaraṇa,大乘五蘊論,Phuṅ-po lṅaḥi rab-tu-byed-pa,P - 12b-19a,N - 12b-17b,D - 11b-17a,,C - 11b-17a
693,k0620,T1578,Karatalaratna,大乘掌珍論,,,,,,
694,k0621,T1634,Mahāyānavatāra,入大乘論,,,,,,
695,k0622,T1617,,三無性論,,,,,,
696,k0623,T1667,Mahāyānaśraddhotpādaśāstra,大乘起信論,,,,,,
697,k0624,T1659,,發菩提心經論,,,,,,
698,k0625,T1625,,觀所緣論釋,,,,,,
699,k0626,T1633,Tarkaśāstra,如實論反質難品,,,,,,
700,k0627,T1632,Upāyahṛdaya,方便心論,,,,,,
701,k0628,T1624,Ālambanaparīkṣā,觀所緣緣論,Dmigs-pa brtag-pa,P - 177a-b,177b-179a,N - 180a-b; 180b-182a,D - 86a; 86a-87b,
702,k0629,T1619,Ālambanaparīkṣā,無相思塵論,Dmigs-pa brtag-pa,,,,,
703,k0630,T1631,Vigrahavyāvartanī,廻諍論,Rtsod-pa bzlog-pa,P - 138a-156a,N - 128b-146b,D - 121a-137a,,C - 119b-135a
704,k0631,T1572,Akṣaraśatakavṛtti,百字論,Yi-ge brgya-pa,P - 157b-165b,N - 147b,147b-156b,D - 138b-146b,
705,k0632,T1573,Ekaślokaśāstra,壹輸盧迦論,,,,,,
706,k0633,T1607,,六門教授習定論,,,,,,
707,k0634,T1657,,手杖論,,,,,,
708,k0635,T1623,,觀惣相論頌,,,,,,
709,k0636,T1622,,取因假設論,,,,,,
710,k0637,T1621,Hastavālaprakaraṇa,掌中論,Cha-śas-kyi yan-lag ces-bya-baḥi rab-tu-byed-pa,P - 24b-26b,N - 21b-23a,D - 22b-24a,,C - 22a-23b
711,k0638,T1655,,止觀門論頌,,,,,,
712,k0639,T1627,,大乘法界無差別論,,,,,,
713,k0640,T1626,,大乘法界無差別論,,,,,,
714,k0641,T1652,,緣生論,,,,,,
715,k0642,T1640,,提婆菩薩釋楞伽經中外道小乘涅槃論,,,,,,
716,k0643,T1620,Hastavālaprakaraṇa,解捲論,Cha-śas-kyi yan-lag ces-bya-baḥi rab-tu-byed-pa,,,,,
717,k0644,T1614,Mahāyānaśatadharmaprakāśamukhaśāstra,大乘百法明門論本事分中略錄名數,Theg-pa chen-poḥi chos brgya gsal-paḥi sgoḥi bstan-bcos,P - 168b-170a,N - 159b-160b,D - 145a-146b,,C - 149a-150b
718,k0645,T1639,,提婆菩薩破楞伽經中外道小乘四宗論,,,,,,
719,k0646,T1651,Pratītyasamutpādaśāstra,十二因緣論,,,,,,
720,k0647,T0001,Dīrghāgama(sūtra),長阿含經,,,,,,
721,k0648,T0026,Madhyamāgama(sūtra),中阿含經,,P - 278a-287b,N - 389a-403a,D - 253b-261b,L - 482a-495a,C - 299b-309b
722,k0649,T0125,Maitrībhāvanāsūtra,增壹阿含經,Byams-pa bsgom-paḥi mdo,P - 286a-287a,N - 574b-576-a,D - 270ab,L - 420a-421b,C - 301a-302a
723,k0650,T0099,(Sv)Alpadevatā(sūtra),雜阿含經,Lhaḥi mdo ñuṅ-ṅu,P - 291b-293a,N - 409a-411b,D - 265b-267a,L - 501a-503b,C - 314a-315b
724,k0651,T0100,Saṁyukatāgamasūtra,別譯雜阿含經,,,,,,
725,k0652,T0007,Mahāparinirvāṇasūtra,大般槃經經,,,,,,
726,k0653,T0005,Mahāparinirvāṇasūtra,佛般泥洹經,,,,,,
727,k0654,T0006,Mahāparinirvāṇasūtra,般泥洹經,,,,,,
728,k0655,T0014,,人本欲生經,,,,,,
729,k0656,T0016,Śṛgālavādasūtra,尸迦羅越六方禮經,,,,,,
730,k0657,T0020,,佛開解梵志阿颰經,,,,,,
731,k0658,T0022,,寂志果經,,,,,,
732,k0659,T0021,Brahmajālasūtra,梵網六十二見經,Tshaṅs-paḥi dra-baḥi mdo,P - 72b-88b,N - 108a-132b,D - 70b-86a,L - 111a-135b,C - 81a-99a
733,k0660,T0024,,起世經,,,,,,
734,k0661,T0025,,起世因本經,,,,,,
735,k0662,T0023,,大樓炭經,,,,,,
736,k0663,T0013,,長阿含十報法經,,,,,,
737,k0664,T0196,,中本起經,,,,,,
738,k0665,T0027,,七知經,,,,,,
739,k0666,T0059,,諸法本經,,,,,,
740,k0667,T0067,,弊魔試目連經,,,,,,
741,k0668,T0029,,鹹水喩經,,,,,,
742,k0669,T0037,,緣本致經,,,,,,
743,k0670,T0044,,古來世時經,,,,,,
744,k0671,T0051,,梵志計水淨經,,,,,,
745,k0672,T0031,,一切流攝守因經,,,,,,
746,k0673,T0032,Catuḥsatyasūtra,四諦經,,,,,,
747,k0674,T0036,,本相猗致經,,,,,,
748,k0675,T0033,,恒水經,,,,,,
749,k0676,T0039,,頂生王故事經,,,,,,
750,k0677,T0049,,求欲經,,,,,,
751,k0678,T0055,,苦陰因事經,,,,,,
752,k0679,T0064,,瞻婆比丘經,,,,,,
753,k0680,T0065,,伏婬經,,,,,,
754,k0681,T0040,,文陀竭王經,,,,,,
755,k0682,T0043,,閻羅王五天使者經,,,,,,
756,k0683,T0060,,瞿曇彌記果經,,,,,,
757,k0684,T0042,,鐵城泥犁經,,,,,,
758,k0685,T0058,,阿耨風經,,,,,,
759,k0686,T0046,,阿那律八念經,,,,,,
760,k0687,T0047,,離睡經,,,,,,
761,k0688,T0050,,受歳經,,,,,,
762,k0689,T0056,,樂想經,,,,,,
763,k0690,T0048,,是法非法經,,,,,,
764,k0691,T0054,,釋摩男本四子經,,,,,,
765,k0692,T0053,,苦陰動,,,,,,
766,k0693,T0057,,漏分布經,,,,,,
767,k0694,T0066,,魔嬈亂經,,,,,,
768,k0695,T0079,Karmavibhaṅgadharmagrantha,鸚鵡經,Las-kyi rnam- par ḥgyur-ba shes-bya-baḥi chos-kyi-gshuṅ,P - 301b-322,N - 464a-481a,D - 298b-310a,L - 490b-510a,C - 358a-371b
769,k0696,T0127,,四人出現世間經,,,,,,
770,k0697,T0090,,鞞摩肅經,,,,,,
771,k0698,T0094,,箭喩經,,,,,,
772,k0699,T0132,,食施獲五福報經,,,,,,
773,k0700,T0072,,三歸五戒慈心厭離功德經,,,,,,
774,k0701,T0078,Śukasūtra,兜調經,Las-kyi rnam-par ḥgyur-ba shes-bya-ba chos-kyi-gshuṅ,,,,,
775,k0702,T0093,,邪見經,,,,,,
776,k0703,T0091,,婆羅門子命終愛念不離經,,,,,,
777,k0704,T0092,,十支居士八城人經,,,,,,
778,k0705,T0131,,婆羅門避死經,,,,,,
779,k0706,T0082,,意經,,,,,,
780,k0707,T0077,,尊上經,,,,,,
781,k0708,T0118,Angulimālīyasūtra,鴦掘摩經,Sor-moḥi phreṅ-ba-la phan-pa,,,,,
782,k0709,T0083,,應法經,,,,,,
783,k0710,T0070,,數經,,,,,,
784,k0711,T0122,,波斯匿王太后崩塵土坌身經,,,,,,
785,k0712,T0086,Nirayasūtra,泥犁經,,,,,,
786,k0713,T0116,,戒德香經,,,,,,
787,k0714,T0088,,優婆夷墮舍迦經,,,,,,
788,k0715,T0075,,佛爲黃竹園老婆羅門說學經,,,,,,
789,k0716,T0133,,頻毘婆羅王詣佛供養經,,,,,,
790,k0717,T0098,Arthavighuṣṭasūtra,普法義經,Don rgyas-pa,P - 197b-203a,N - 295b-203b,D - 188a-193b,L - 289a-297a,C - 231b-237b
791,k0718,T0017,Śṛgālavādasūtra,善生子經,,,,,,
792,k0719,T0071,,梵志頞波羅延問種尊經,,,,,,
793,k0720,T0068,,賴吒和羅經,,,,,,
794,k0721,T0087,,齋經,,,,,,
795,k0722,T0076,,梵摩渝經,,,,,,
796,k0723,T0128,Sumāgadhāvadānasūtra,須摩提女經,,,,,,
797,k0724,T0134,,長者子六過出家經,,,,,,
798,k0725,T0097,Arthavighuṣṭasūtra,廣義法門經,Don rgyas-pa,,,,,
799,k0726,T0073,,須達經,,,,,,
800,k0727,T0119,Aṅgulimālīyasūtra,鴦掘髻經,Sor moḥi phreṅ-ba-la phan-pa,,,,,
801,k0728,T0113,Nandapravrajyāsūtra,難提釋經,,,,,,
802,k0729,T0111,,相應相可經,,,,,,
803,k0730,T0110,Dharmacakrapravartanasūtra,三轉法輪經,Chos-kyi-ḥkhor-lo rab-tu bskor-baḥi mdo,P - 283b-285a,N - 431b-434a,D - 275a-277a,L - 420a-423a,C - 329b-331b
804,k0731,T0102,,五蘊皆空經,,,,,,
805,k0732,T0139,,四泥犁經,,,,,,
806,k0733,T0106,,水沫所漂經,,,,,,
807,k0734,T0146,,舍衞國王夢見十事經,,,,,,
808,k0735,T0147,,舍衞國王十夢經,,,,,,
809,k0736,T0124,Pratītyasamutpādādivibhaṅganirdeśasūtra,緣起經,Rten-ciṅ-ḥbrel-bar-ḥbyuṅ-ba daṅ-po daṅ rnam-par dbye-ba bstan-pa,P - 131a-132b,N - 203b-206a,D - 123b-125a,L - 192b-195a,C - 143a-145a
810,k0737,T0107,,不自守義經,,,,,,
811,k0738,T0150a,,七處三觀經,,,,,,
812,k0739,T0140,,阿那邠邸化七子經,,,,,,
813,k0740,T0149,,阿難同學經,,,,,,
814,k0741,T0109,Dharmacakrapravartanasūtra,轉法輪經,Chos-kyi-ḥkhor-lo rab-tu bskor-baḥi mdo,,,,,
815,k0742,T0112,,八正道經,,,,,,
816,k0743,T0105,,五陰譬喩經,,,,,,
817,k0744,T0620,,治禪病祕要法,,,,,,
818,k0745,T0101,Saṁyuktāgamasūtra,雜阿含經,,,,,,
819,k0746a,T0123,Pratītyasamutpādādivibhaṅganirdeśa(sūtra),放牛經,Rten-ciṅ-ḥbrel-bar-hbyuṅ-ba daṅ-po daṅ rnam-par dbye-ba bstan-pa,,,,,
820,k0746b,T0806,,枯樹經,,,,,,
821,k0747,T0004,,七佛父母姓字經,,,,,,
822,k0748,T0136,,四未曾有法經,,,,,,
823,k0749,T0135,,力士移山經,,,,,,
824,k0750,T0103,,聖法印經,,,,,,
825,k0751,T0137,,舍利弗摩訶目連遊四衢經,,,,,,
826,k0752,T0115,,馬有八態譬人經,,,,,,
827,k0753,T0145,,佛母般泥洹經,,,,,,
828,k0754,T0144,,大愛道般泥洹經,,,,,,
829,k0755,T0108,,滿願子經,,,,,,
